title_id,genre,sort_code,weekdays,length,subscribers,rating,views,likes,status,daily_pass,title,authors,synopsis,weekdays_all,sort_code_likes,sort_code_subscribers,sort_code_rating,sort_code_views
2154,ACTION,7,WEDNESDAY,91,1954329,9.9,117013167,11897204,ONGOING,FALSE,Omniscient Reader,"sing N song,UMI,Sleepy-C","Dokja was an average office worker whose sole interest was reading his favorite web novel 'Three Ways to Survive the Apocalypse.' But when the novel suddenly becomes reality, he is the only person who knows how the world will end. Armed with this realization, Dokja uses his understanding to change the course of the story, and the world, as he knows it.",WEDNESDAY,7,3,1,9
658,COMEDY,12,WEDNESDAY,809,328398,9.49,114159892,8491876,COMPLETED,FALSE,Behind the GIFs,"AC Stuart,Kat Swenski","While exploring the dusty catacombs of a Pharaoh's tomb, intrepid explorers AC Stuart and Kat Swenski discovered an ancient relic that imbued them with the power to see the story behind any animated GIF. In a separate incident, they were bitten by a radioactive cartoonist. They now use their combined powers to explore the truth Behind the GIF. ","TUESDAY,WEDNESDAY,THURSDAY,FRIDAY",12,42,91,10
1390,ROMANCE,10,WEDNESDAY,10,1308040,9.84,102886605,10317790,COMPLETED,TRUE,A Good Day to be a Dog,Lee Hey,"Hana has made every effort to avoid an inevitable family curse... of turning into a dog after her first kiss. Worst of all, the only way for her to break the curse is to get a second kiss. How will that work when Hana's first kiss is with a guy who is deathly afraid of dogs?!",WEDNESDAY,10,7,3,11
907,COMEDY,13,WEDNESDAY,664,326353,9.34,102425118,8234145,COMPLETED,FALSE,dustinteractive,Dustin Rogers,Dustin squiggles about being Frank.,"MONDAY,WEDNESDAY,FRIDAY",13,44,108,12
1246,DRAMA,14,WEDNESDAY,9,1079471,9.77,102314656,7266839,COMPLETED,TRUE,Days of Hana,Seokwoo,"Friends since childhood, Haru and Hana do not have a typical relationship -- Hana is human, and Haru is her werewolf who must protect her. Although werewolves are starting to have more rights, they are still seen as exotic beasts by society. As the two fall in love, what will be their fate?",WEDNESDAY,14,9,23,13
1598,COMEDY,9,WEDNESDAY,229,777818,9.58,93800747,10940869,ONGOING,FALSE,Everywhere & Nowhere,"Merryweather,PeaCH","Anne and William are immortal time travelers, who can never die. Follow their adventures through history, as they try to unravel the mystery of why they became like this, and why the world ends on Christmas Day 2050!","WEDNESDAY,SUNDAY",9,16,69,14
344,DRAMA,21,WEDNESDAY,18,738485,9.81,69733757,3692697,COMPLETED,TRUE,Winter Woods,"COSMOS,VAN.J","A few thousand years have passed since an alchemist created Winter. Winter begins living with Jane, a writer, in exchange for telling her his story. From their interactions, Winter begins to learn the meaning of being human, and without realizing it, Jane begins to see a man who has changed her life in more ways than she could imagine.",WEDNESDAY,21,19,11,15
959,SUPERNATURAL,18,WEDNESDAY,21,750945,9.7,50555191,4295716,COMPLETED,TRUE,Rise from Ashes,Madeleine Rosca,"The living and the dead have coexisted for a millennia, overseen by the Red Crows, a conclave of mediums who have power over the spirit world. However, in the early twentieth century, change is afoot?¦and a coming world war threatens the balance between mortals and ghosts! In the midst of this upheaval, one small ghost merely wishes to be left alone, and haunt her abandoned house in peace. But even the dead can have a great destiny that calls...",WEDNESDAY,18,18,42,16
2117,ROMANCE,16,WEDNESDAY,67,985599,9.56,49908866,4793873,HIATUS,FALSE,Phase,Jouki,"Min is unique. Plagued by debts, misfortune and a troubled past her life has been anything but normal. When she has the opportunity to earn a great deal of money, 50 million dollars to be exact,  she would be a fool to refuse. Despite the odd conditions she takes a chance with Shuu, the handsome, irritating billionare who can change her life. Can she keep her secrets close to her chest or will she ruin them both?",WEDNESDAY,16,11,73,17
1185,SUPERNATURAL,27,WEDNESDAY,5,884156,9.75,46300970,2881903,COMPLETED,TRUE,My Boo,Jeongseo,When you have an invisible roommate.,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",27,14,28,18
3414,SUPERNATURAL,19,WEDNESDAY,62,677180,9.58,41066773,3975891,ONGOING,FALSE,Clinic of Horrors,"Merryweather,PokuriMio","In a strange city, there is a clinic that will treat the victims of horrific diseases. For a price.","WEDNESDAY,SATURDAY",19,21,70,19
2224,ROMANCE,15,WEDNESDAY,77,901329,9.35,40018437,5122305,ONGOING,FALSE,Love Me Knot,Sophia,"You'd think that being able to see the Red String of Fate would make finding your soulmate a lot easier. But for Avery, the blossoming romance??around her only emphasizes her own string... with no one attached to the other end. Is Avery destined to live a loveless life, or can she tailor her own romance?",WEDNESDAY,15,13,105,20
1279,SLICE_OF_LIFE,17,WEDNESDAY,255,253283,9.73,35998258,4493674,COMPLETED,FALSE,My Name is Benny,Sokomin,Follow along with the adventures of weirdo Benny and her friends!,"WEDNESDAY,THURSDAY",17,59,35,21
1558,COMEDY,20,WEDNESDAY,110,470818,9.64,34780817,3726751,COMPLETED,FALSE,AXED,"Shren Patel,Emi MG","Meet Axelia. Since she was a little girl, all she??s ever wanted to do was become a Monster Hunter.  Tough and tenacious, she worked hard to achieve her dream. And then on the day she graduated from Monster Hunter school, with her whole professional life ahead of her?¦the world declared eternal peace between monsters and humans. Well then. Now, with a useless degree, and no other viable job skills, Axelia must take on any job that will have her. Alongside a wisecracking, underachieving demon and pretty wood nymph whose roots don??t quite reach the soil, Axelia is determined to find the adventure she craves ??even if it??s at a soul-crushing minimum wage job.  Girl??s gotta eat, right?","WEDNESDAY,SUNDAY",20,30,58,22
1809,ROMANCE,23,WEDNESDAY,125,551646,9.59,34511429,3367736,ONGOING,FALSE,The Girl Downstairs,Songah Min,"When Joon moves into his new apartment on his first day of college, he wasn't expecting beautiful ex-celebrity Duna to be living downstairs. Joon tries to avoid her at first, but finds himself growing more and more curious about her mysterious life.",WEDNESDAY,23,25,67,23
2677,ACTION,24,WEDNESDAY,41,914320,9.87,34187461,3131434,ONGOING,FALSE,Teenage Mercenary,"YC,Rakyeon","At the age of eight, Ijin Yu lost his parents in a plane crash and became stranded in a foreign land, forced to become a child mercenary in order to stay alive. He returns home ten years later to be reunited with his family in Korea, where food and shelter are plenty and everything seems peaceful. But Ijin will soon learn that life as a teenager is a whole other feat of survival. With only one year of high school left, Ijin must master new tactics to maneuver his way around the schoolhouse battleground. Can he survive a year of high school? Or rather, will the school be able to survive him?",WEDNESDAY,24,12,2,24
2142,COMEDY,22,WEDNESDAY,16,628674,9.62,33613899,3557301,COMPLETED,TRUE,The Wolf & Red Riding Hood,XUANN,"High school student Anna wakes up one day to find that she??s super hairy, incredibly strong, and craves meat all the time. Her mom thinks it??s puberty??until Anna grows ears and a tail. Definitely not puberty. Can she figure out how to stop herself from becoming a werewolf before the full moon?","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",22,23,62,25
1098,ACTION,33,WEDNESDAY,137,336614,9.53,32943988,2145903,HIATUS,FALSE,Darbi,Sherard Jackson,The misadventures of a blood-thirsty baby T-Rex.,WEDNESDAY,33,39,83,26
1270,FANTASY,26,WEDNESDAY,110,328194,9.64,31289120,3037648,COMPLETED,FALSE,The Steam Dragon Express,"Merryweather,Porforever",The Steam Dragon Express is a magical flying academy,"WEDNESDAY,SATURDAY",26,43,59,27
1311,DRAMA,31,WEDNESDAY,74,771742,9.55,31196256,2356672,HIATUS,FALSE,The Devil is a Handsome Man,Hellothisisangle,Xolia makes the deal with the devil in order to obtain her desires. But she soon finds that this deal is shrouded in more mystery than she could have imagined.,WEDNESDAY,31,17,76,28
71,COMEDY,77,WEDNESDAY,119,92608,9.34,27766474,795914,COMPLETED,FALSE,10th Dimension Boys,Cutbu,"In another dimension, anything can happen in your daily life. Absurdly funny, the boys from the 10th dimension are up to no good again.","TUESDAY,WEDNESDAY,THURSDAY",77,124,109,29
908,FANTASY,30,WEDNESDAY,258,231416,9.67,26972514,2390693,ONGOING,FALSE,Elf & Warrior,"AC Stuart,Victor Rosas II","Elf & Warrior follows the adventures of a young, optimistic Elf named Basri and his Uncle Hector, a reformed (sort of) criminal in a unique fantasy setting full of strange monsters and magic.",WEDNESDAY,30,65,49,30
921,SF,28,WEDNESDAY,1367,81772,8.95,24281313,2677727,ONGOING,FALSE,Denma,Youngsoon Yang,"Dike the Invincible Death is the #1 target for bounty hunters across planet Urano. After getting drugged by a mysterious woman in a bar, Dike wakes up in the body of Denma, a 12-year-old space courier. With Denma's powers as a Quanx, he journeys across the galaxy fighting futuristic societies, flying spaceships, and foiling insidious plots, all to get his body back.","WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",28,127,133,31
1554,COMEDY,25,WEDNESDAY,199,242307,9.67,23186839,3089056,ONGOING,FALSE,Unlucky is as Lucky does,M. Nires,"An enemy from afar has threatened to kidnap the king??s daughter. The king springs into action seeking the most elite members of his kingdom to protect her. Sounds like your average everyday fantasy tale. Except that it isn??t??The king is overprotective, the queen can barely tolerate the king, the princess-in-distress is only 7 years old but is strong enough to beat up anyone in the kingdom, and the man or woman who must protect her?  He doesn??t have to be the strongest or the smartest?¦just the LUCKIEST person who ever lived. So yeah, what this tale lacks in tradition, it makes up for in sheer over-the-top lunacy!","WEDNESDAY,SATURDAY",25,63,48,32
2705,THRILLER,35,WEDNESDAY,31,719552,9.79,23002761,2040291,HIATUS,FALSE,School Bus Graveyard,lilredbeany,"Ashlyn is a loner in high school with no friends. But when a fateful visit to a haunted house causes her and her classmates to see monsters at night, she'll be forced to forge bonds to survive.",WEDNESDAY,35,20,14,33
486,SUPERNATURAL,39,WEDNESDAY,269,146277,9.63,22946275,1568464,COMPLETED,FALSE,Sword Interval,Benjamin Fleuter,"The Sword Interval is about a world on the verge of a supernatural apocalypse. Most of humanity goes about their daily lives trying to ignore the constant threat of magic and monsters, but a few face these dangers head-on. 
Fall is one such person. She has left behind the sheltered safety of the paranormal witness protection program in order to hunt down the monster that killed her family.",WEDNESDAY,39,100,61,34
799,COMEDY,50,WEDNESDAY,80,215221,9.47,22457028,1185710,COMPLETED,FALSE,Brutally Honest,Deya Muniz,Funny things happen so I draw them.,"WEDNESDAY,FRIDAY,SUNDAY",50,72,95,35
1946,SF,29,WEDNESDAY,42,586530,9.77,21313454,2396447,HIATUS,FALSE,In the Bleak Midwinter;,"Kat,Ali","With a dead sister and 25 years to go on her soulmate timer, Anya decides to cryogenically sleep away her problems. Too bad she wakes up to an apocalypse full of them. Now stuck in a burnt out landscape full of killers, Anya must decide which she wants to keep: her heart or her head.
",WEDNESDAY,29,24,25,36
1559,ACTION,32,WEDNESDAY,90,516959,9.48,21126537,2261368,COMPLETED,FALSE,Cape of Spirits,Kris Nguyen,"A former heir to the throne, Jinsei Kimura is now a fugitive on the run from the very empire he once called home.  Now, to clear his name, Jinsei must fight alongside a team once sworn to deliver his head ??working together to uncover the truth behind the coins that power their civilization. In a world without trust, where long-time allies are now enemies, can Jinsei harness the power of the Spirit Coins to find his own personal redemption?",WEDNESDAY,32,27,92,37
2190,COMEDY,34,WEDNESDAY,11,333184,9.66,19953514,2064961,COMPLETED,TRUE,My Daughter is a Zombie,Yun-chang Lee,"One year after an unprecedented zombie attack that killed hundreds of thousands, South Korea has finally been declared zombie-free. But Jeonghwan holds a secret: his daughter is the last zombie left on earth. When her cravings are satisfied and her violent tendencies die down, it almost seems like there??s hope for her to have a normal life. But how long can he keep Su-ah a secret from everyone else?","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",34,41,50,38
585,COMEDY,74,WEDNESDAY,426,80971,5.64,19505467,820657,COMPLETED,FALSE,BuzzFeed Comics,BuzzFeed Comics,Comics that get you.,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",74,129,154,39
92,SUPER_HERO,79,WEDNESDAY,131,206593,9.39,18277371,747228,COMPLETED,FALSE,SIDEKICKS,IRON Shin,The story of the sidekick's journey to becoming a true hero! ,WEDNESDAY,79,76,103,40
96,ROMANCE,69,WEDNESDAY,60,248441,9.66,16747089,871906,COMPLETED,FALSE,The Stories of Those Around Me,OMYO,"Summer is happily in love; Mira is a beautiful and successful woman but doesn??t have a boyfriend; Jung-A lives with her boyfriend for 5 years. These 25-year-old girls are very close and believe in that they can keep thier friendship and love forever. However, everything changed after Mira??s blind date.",WEDNESDAY,69,61,51,41
380,COMEDY,76,WEDNESDAY,503,61204,8.52,16015175,803332,COMPLETED,FALSE,3-Second Strip,Bae Jin-Soo,Just spend three seconds of your day on this three-panel comic!,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,SUNDAY",76,134,144,42
184,SLICE_OF_LIFE,67,WEDNESDAY,213,107113,9.66,15871923,918815,COMPLETED,FALSE,My Kitty and Old Dog,cho,"Nang-Nak, an old poodle with blurred vision, and Soondae, an adorable kitten, love their owners and are loyal to them. Here are episodes of a mature dog and an energetic young kitten who will always wait for their owners to give them love and affection.","MONDAY,TUESDAY,WEDNESDAY",67,117,53,43
1963,TIPTOON,38,WEDNESDAY,54,205242,9.75,15471495,1578163,COMPLETED,FALSE,Staying Healthy Together,Various Artists,"A series of tips for staying safe during the COVID-19 outbreak. Brought to you by the WEBTOON Staff and Original Creators around the world. For the most recent information about the novel virus COVID-19, go to the World Health Organization's (WHO) website at www.who.int. Let's stay healthy together!","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",38,78,30,44
507,ACTION,73,WEDNESDAY,110,168991,9.79,15369269,832050,COMPLETED,FALSE,LESSA 2 - The Crimson Knight,POGO,"There are attacks everyday and people suddenly changed into Deman. But I... should look for my sister; also, the Gods are here to help humans to prevent the attacks.",WEDNESDAY,73,86,18,45
2140,ROMANCE,41,WEDNESDAY,12,413461,9.59,15350528,1541757,COMPLETED,TRUE,Love Doesn't Talk,Ann,"They say third time??s the charm, right? After three misunderstandings, sparks start to fly between classmates Yuzuki and Kou, and what stems from fate turns into friendship and eventually blossoms into love. But you can??t have a high school romance without a love triangle. Enter Subaru, a boy from another class who isn??t afraid to go after Yuzuki??s heart! Who will Yuzuki choose in the end: the quiet and inexpressive Kou or the bold and friendly Subaru?","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",41,31,68,46
685,FANTASY,54,WEDNESDAY,105,334127,9.79,14796207,1139039,COMPLETED,FALSE,The Strange Tales of Oscar Zahn,Tri Vuong,"Follow the journey of the world's greatest paranormal investigator - Oscar Zahn. Friend to lost souls, enemy of evil, he may lack a body but that doesn't mean he's missing a heart!",WEDNESDAY,54,40,15,47
3363,DRAMA,44,WEDNESDAY,28,367004,8.67,14678635,1270299,ONGOING,FALSE,Archie Comics Big Ethel Energy,"Keryl Brown Ahmed,Siobhan,Archie Comics","She used to be the laughing stock of Riverdale. Now she??s a successful New York journalist with a DGAF attitude.

After graduating from Riverdale High, Ethel couldn??t get away from her hometown--and onto her chosen career path--fast enough. When the Mayor of Riverdale pays her handsomely to write a history of the city, she can??t wait to return to take down Archie, Jughead, Betty, Veronica, and all the other Riverdale natives who made her life hell all those years ago. The only thing she forgets to consider is... maybe they??ve all changed, too.",WEDNESDAY,44,35,141,48
2275,THRILLER,36,WEDNESDAY,9,346474,9.74,14617663,1710066,COMPLETED,TRUE,PIGPEN,"Carnby Kim,Beom Sick Cheon","A relaxing getaway in paradise, or a death trap? A young man wakes up on a breathtaking beach, but he has no idea who he is or how he got there. Try as he might to piece it all together, untangling this mind-bending mystery won??t be easy when every clue leads to more maddening questions... and the family that welcomes him into their home is not what they seem.","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",36,38,32,49
2647,ROMANCE,59,WEDNESDAY,4,503198,9.34,13548161,1052276,COMPLETED,TRUE,Nevertheless,Jeongseo,"Now a major adaptation on streaming.
What happens when a girl who wants to date but doesn??t believe in love meets a guy who likes to flirt but thinks relationships are a drag? That??s how it is for Nabi and Jae-eon, two art students who meet in college and develop a strong connection -- inspired by butterflies. As they get to know each other and their relationship progresses, they??ll face the early stages of attraction and the ups and downs of dating. This story will make you long to be in a relationship -- even when you know it won??t be easy.","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",59,29,107,50
2522,ROMANCE,40,WEDNESDAY,52,311177,9.67,13510762,1548452,HIATUS,FALSE,The Prince of Southland,Chris Geroux,"Donnie Ali's shiny reputation is soiled the night he kissed an android, for romantic relationships with droids are deemed too dangerous and forbidden. But after his press release, another potential scandal emerges when he saves Jensen, a man on the run from an unknown assailant. Now living under the same roof, and paparazzi on every corner, could this romance be even more disastrous than his first?",WEDNESDAY,40,49,47,51
1265,DRAMA,42,WEDNESDAY,7,325070,9.75,13253562,1454501,COMPLETED,TRUE,Death's Game,"LEE WONSIK,GGULCHAN","He??s perennially unemployed, his ex-girlfriend has moved on, and he??s just lost all his life savings to a bitcoin scam. Burdened by societal pressures, Yijae Choi decides to take his own life. Insulted by his flippant attitude towards dying, Death comes to punish him with her game: he must experience death over and over again through 13 other lives. But if he can find a way to survive the imminent death coming for these lives, he gets to live out their lifetime. His life was a bust, but what about the lives of others?","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",42,45,29,52
2810,THRILLER,62,WEDNESDAY,9,399164,9.28,13116644,988382,COMPLETED,TRUE,All of Us Are Dead,Joo Dong-geun,"Now a major adaptation on streaming.
Life at Hyosan High School is nothing special??until the students realize they??re in ground zero of a deadly virus that turns its victims into flesh-eating monsters. As the virus tears through their schoolmates in a matter of hours, they realize they have nowhere to run. Trapped in their high school with zombified versions of their friends and teachers, they must find a way to fight -- and escape with their lives.","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",62,33,115,53
541,SUPER_HERO,86,WEDNESDAY,223,122090,9.29,12875404,654240,COMPLETED,FALSE,XINK3R,CHU KWON,A parkour boy becoming a hero in the hacker's world! ,WEDNESDAY,86,110,114,54
750,COMEDY,87,WEDNESDAY,50,143814,9.05,12500116,650792,COMPLETED,FALSE,Illustrated Internet,Dami Lee,"The internet is full of precious jokes that deserve to be cherished forever. These are my favorite tweets, Tumblr text posts, and other gems from the world wide web in comic form.",WEDNESDAY,87,101,128,55
2134,THRILLER,49,WEDNESDAY,6,410506,9.68,12369730,1197152,COMPLETED,TRUE,Rotten,Goodguy,"Jaeshin sees dead people, and Officer Han can sniff out evil. Literally. Their search for a missing friend leads them and professional stuntwoman Yuhyeon into a tangled web of vile cover-ups and twisted violence. Can they handle the overpowering stench of evil?","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",49,32,44,56
1640,SUPER_HERO,45,WEDNESDAY,9,256823,9.39,11977176,1251024,COMPLETED,TRUE,Arma,Sgt.,"What if you developed superpowers that could change your life only to discover that these incredible abilities only worked on?¦animals? When you??re teenager Jin Lee, that??s a pretty strange concept to wrap your head around -- especially when you wish your destructive powers could help you overcome the bullies who torment you at school instead. But Jin is quickly learning that there??s a place in this world for a special individual like him -- and he??s definitely not the only one of his kind out there.",WEDNESDAY,45,56,102,57
89,ACTION,92,WEDNESDAY,58,212208,9.73,11556443,554651,COMPLETED,FALSE,LESSA,POGO,"There are attacks everyday and people suddenly changed into Deman. But I... should look for my sister; also, the Gods are here to help humans to prevent the attacks.",WEDNESDAY,92,75,37,58
2191,HEARTWARMING,37,WEDNESDAY,102,226025,9.65,11162029,1644665,COMPLETED,FALSE,HEART Anthology,"Marvin.W,caw-chan,Various Artists","Featuring stories from the 2020 Short Story Contest!  From wholesome stories to tearjerkers, are you ready to catch these feelings? New stories released every Wednesday.","WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",37,66,55,59
397,SLICE_OF_LIFE,61,WEDNESDAY,309,57593,9.65,10523482,1017635,COMPLETED,FALSE,Roar Street Journal,Bonnie Pang,"Created and run by animals, Roar Street Journal provides a selection of stories and comics to bring a smile to your everyday life.","WEDNESDAY,SATURDAY",61,137,57,60
1540,DRAMA,57,WEDNESDAY,12,526463,9.93,10454362,1075938,COMPLETED,FALSE,Your Letter,Hyeon A Cho,"Sori is a special young girl - kind, caring and principled well beyond her years.  Unfortunately, these are NOT the personality traits generally celebrated in middle school ??especially Sori??s, where she??s bullied mercilessly for defending the defenseless until she herself becomes a target. To escape, she transfers to a new school where the same old problems begin to play out all over again ??that is until a mysterious trail of letters leads Sori on a magical scavenger hunt through the hidden world that exists right below the surface of her new middle school. The mail trail is the work an anonymous guardian angel, whose mission seems to be to provide a soft landing for Sori at her new school.  But who is this person?  And why did he choose her?  With each letter, secrets are revealed and bonds are formed - as Sori learns about friendship, flora, fauna and finding the good in people in this strange new environment.",WEDNESDAY,57,26,0,61
1701,SUPERNATURAL,46,WEDNESDAY,58,270338,9.65,10232868,1237791,HIATUS,FALSE,Soul on Hold,Austen Marie," Ayden seems to live a pretty normal life?¦normal that is except for the voice in his head haunting him 24/7. It takes meeting Maggie, the cute barista, to uncover the horrifying truth behind the madness. Together with Maggie, Ayden discovers that the voice in his head is actually a servant of a demonic force who collects souls once they've matured on their 30th year. With Ayden's birthday just around the corner, he and Maggie join forces to find an alternative to their fated demise.",WEDNESDAY,46,55,54,62
2126,FANTASY,52,WEDNESDAY,64,304555,9.16,9852616,1171644,COMPLETED,FALSE,Crown of Feathers,"Nicki Pau Preto,Foxkirin,ITSURYUU","In a world ruled by fierce warrior queens, a grand empire was built upon the backs of Phoenix Riders??legendary heroes who soared through the sky on wings of fire??until a war between two sisters ripped it all apart.
??Sixteen years later, Veronyka is a war orphan who dreams of becoming a Phoenix Rider from the stories of old. After a shocking betrayal from her sister, Veronyka sets out alone to find the fabled Phoenix Riders??and will stop at nothing to join their ranks. ",WEDNESDAY,52,52,125,63
3788,FANTASY,47,WEDNESDAY,7,808384,9.73,9723375,1216640,ONGOING,FALSE,WEBTOON x BTS,WEBTOON," ??At that moment... I was drawn to an unknown force.??As we wait for the series premiere of 7FATES: CHAKHO, check out these teaser episodes that will drop each day for every member, starting on Christmas!","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",47,15,34,64
2505,DRAMA,55,WEDNESDAY,10,219439,9.78,9689079,1116645,COMPLETED,TRUE,Dark Mortal,Jeonyeok Lee,"Being called a freak isn??t so bad when you have a spunky little black blob as a companion. An explosion leaves Nam Kang orphaned, scarred, and nearly blind, but he toughs out the daily bullying with the help of his imaginary blob friend, Inky. Until one day, Nam wakes from a bad beating to find his scars healed and his vision restored. At a new school, Nam is finally given the chance to live life as a normal kid. But it isn??t just his scars that have disappeared. His best friend Inky is gone, too.","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",55,70,20,65
2283,DRAMA,43,WEDNESDAY,66,205657,9.04,9517408,1339174,ONGOING,FALSE,Fluidum,"GirlsOnFilm,ValeriaM","Jesse was born like every citizen in the Fluidum universe, spending their first 20 years shifting seamlessly between a male and female body. Now with only one year left until they must choose one body for the rest of their life, Jesse is questioning the unquestionable... why decide at all?",WEDNESDAY,43,77,130,66
2141,THRILLER,88,WEDNESDAY,11,196171,7.84,9400721,650471,COMPLETED,TRUE,Ctrl+Z,MiTi,"What if you had the power to erase people's memories? Would you use it to help those in need? Or would you use it to become the most powerful person in the world? For Kyle, this newfound power was going to change his life... for better or for worse.","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",88,81,151,67
2564,ROMANCE,56,WEDNESDAY,7,321366,9.7,9158462,1098304,COMPLETED,TRUE,Her Bucket List,"Yellow sheep,So-p","Rari??s entire world falls apart when her boyfriend dies. Overwhelmed with the pain of losing the love of her life, she decides to go through the bucket list they made together before joining him in death. Things take an unexpected turn when fate links her to Hansol, her neighbor who has a painful story of his own. The two embark on a journey to heal their wounds and learn there is more to life than trauma and heartbreak.","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",56,47,43,68
2750,ROMANCE,68,WEDNESDAY,21,354721,9.29,8924776,881450,ONGOING,FALSE,Of Dark Lords and Cabbages,Liyanya,"All Gendry wants is to become Dark King and reclaim the Dark Throne, but as a ward of the Light Kingdom, most people hate his guts and wish to stop him. Except of course, Seyren... Dragon Hero, Protector of the Innocent, and Gendry's incredibly love-struck secret boyfriend.",WEDNESDAY,68,37,113,69
1318,SUPERNATURAL,64,WEDNESDAY,71,323686,9.57,8843009,944114,COMPLETED,FALSE,The World Where I Belong,GMOW,A high school student's attempt to end his life is interrupted by a strange girl with even stranger powers.,WEDNESDAY,64,46,71,70
2470,THRILLER,60,WEDNESDAY,7,250929,9.79,8487175,1046083,COMPLETED,TRUE,Delusion,Hongjacga,"It??s 1935 in Gyeongseong, and struggling artist Iho Yun has been commissioned by the reclusive, elderly Madam Jeonghwa Song to paint a portrait. Madam Jeonghwa Song allows Iho to set eyes upon her -- an unprecedented event -- and standing before him is a young woman. But why does she ask him to paint an elderly version of her? ??Don??t finish the portrait.??Tucked between the previous artist??s paint tubes is an ominous letter. Iho learns that no artist has left Madam Song??s abode alive or of sound mind. Just what is she hiding and what will happen if Iho finishes the portrait?
","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",60,60,17,71
775,THRILLER,125,WEDNESDAY,3,503298,9.55,8433869,192045,COMPLETED,FALSE,Unknown Caller,Various Artists,Unknown Caller is an app-exclusive horror anthology with stories from renowned Korean creators who have been scaring audiences for years. These stories use augmented reality to unveil the creatures that haunt your home.,"MONDAY,WEDNESDAY,FRIDAY",125,28,77,72
2510,ACTION,53,WEDNESDAY,36,308525,9.68,8199835,1158307,HIATUS,FALSE,Neon Revenge,"Gisong,NemGa","No one would have ever guessed that nerdy-looking Seongbin Cha is actually Neon Mask, the internet hero popular for punishing violent, bullying teens on ViewTube. He won??t rest until he eradicates every last delinquent in the country. Can he stomp them all out with the help of his bodyguards, or will they come back stronger than ever?

",WEDNESDAY,53,50,45,73
1739,HISTORICAL,48,WEDNESDAY,11,254647,9.79,8197000,1199949,COMPLETED,TRUE,The Weight of Our Sky,"Hanna Alkaf,Nisrina A.N.","A music loving teen with OCD does everything she can to find her way back to her mother during the historic race riots in 1969 Kuala Lumpur, Malaysia.

(Based on the YA novel by Hanna Alkaf.)",WEDNESDAY,48,58,16,74
3064,DRAMA,65,WEDNESDAY,9,255682,9.45,8042255,939311,COMPLETED,TRUE,My ID is Gangnam Beauty!,Maenggi Ki,"A new school, new friends, new romance, and a new face?! After going through major plastic surgery, freshman Mirae is ready for a fresh start. At her university, she becomes recognized as a pretty yet somewhat unnatural ??Gangnam beauty.??However, all Mirae wants is to have a normal campus life without being judged by her looks. Will she be able to adjust well to the new environment and find the courage to live the life of her dreams?","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",65,57,98,75
2676,ACTION,71,WEDNESDAY,46,220215,9.54,7783284,856912,ONGOING,FALSE,Infinite Leveling Murim,"Jinwoo Kim,Gonbung","Killed on the battlefield without glory to his name, Yuseong  Dan receives an opportunity to grow stronger with a strange quest and level system. But each quest he??s forced to fight only seems to be getting harder and harder. Can he level up enough to avoid the same miserable ending and become the powerful hero he wishes to be?
",WEDNESDAY,71,69,82,76
608,ACTION,106,WEDNESDAY,10,391842,9.83,7720295,316487,COMPLETED,FALSE,Noblesse Rai's Adventure,"Jeho Son,Kwangsu Lee","Rai, the noblest of all vampires, wakes up from 820-years long sleep and starts his new life as a student in a high school founded by his loyal servant, Frankenstein. But his peaceful days with other human students are soon interrupted by mysterious attackers known as the ""Unions"".","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",106,34,6,77
